subscription_id,start_date,end_date,payment_date,invoice_amount,booking_amount,refund_date,refund_amount,kind
193649,2026-01-04,2027-01-04,2026-01-04,345.53,345.53,,0,Upfront
211531,2026-02-11,2027-02-11,2026-02-11,433.61,433.61,,0,Upfront
205400,2026-01-26,2027-01-26,2026-01-26,345.53,345.53,,0,Upfront
193681,2026-01-04,2027-01-04,2026-01-04,269.67,269.67,,0,Upfront
195305,2026-01-07,2027-01-07,2026-01-07,433.61,433.61,2026-01-10,433.61,Upfront
212439,2026-02-13,2027-02-13,2026-02-13,1233.36,1233.36,,0,Upfront
207858,2026-01-31,2027-01-31,2026-01-31,351.64,351.64,,0,Upfront
195968,2026-01-08,2027-01-08,2026-01-08,345.53,345.53,,0,Upfront
197603,2026-01-10,2027-01-10,2026-01-10,345.53,345.53,,0,Upfront
199248,2026-01-13,2027-01-13,2026-01-13,351.64,351.64,,0,Upfront
196702,2026-01-09,2027-01-09,2026-01-09,269.67,269.67,,0,Upfront
205084,2026-01-25,2027-01-25,2026-01-25,351.64,351.64,,0,Upfront
211918,2026-02-12,2027-02-12,2026-02-12,427.5,427.5,,0,Upfront
206143,2026-01-28,2027-01-28,2026-01-28,433.61,433.61,,0,Upfront
206679,2026-01-29,2027-01-29,2026-01-29,269.67,269.67,,0,Upfront
195969,2026-01-08,2027-01-08,2026-01-08,339.02,339.02,,0,Upfront
212751,2026-02-14,2027-02-14,2026-02-14,433.61,433.61,,0,Upfront
208261,2026-02-05,2027-02-05,2026-02-05,351.64,351.64,,0,Upfront
184264,2026-01-26,2027-01-26,2026-01-26,269.67,269.67,,0,Upfront
196837,2026-01-09,2027-01-09,2026-01-09,351.64,351.64,,0,Upfront
198734,2026-01-12,2027-01-12,2026-01-12,433.61,433.61,,0,Upfront
214477,2026-02-20,2027-02-20,2026-02-20,310.66,310.66,,0,Upfront
215196,2026-02-22,2027-02-22,2026-02-22,351.64,351.64,,0,Upfront
190093,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
187835,2026-01-16,2027-01-16,2026-01-16,427.5,427.5,,0,Upfront
207079,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
199519,2026-01-13,2027-01-13,2026-01-13,105.74,105.74,,0,Upfront
197618,2026-01-10,2027-01-10,2026-01-10,351.64,351.64,,0,Upfront
193958,2026-01-04,2027-01-04,2026-01-04,351.64,351.64,,0,Upfront
211129,2026-02-12,2027-02-12,2026-02-12,351.64,351.64,,0,Upfront
202080,2026-01-19,2027-01-19,2026-01-19,351.64,351.64,,0,Upfront
212195,2026-02-13,2027-02-13,2026-02-13,269.67,269.67,,0,Upfront
200091,2026-01-15,2027-01-15,2026-01-15,269.67,269.67,,0,Upfront
200967,2026-01-17,2027-01-17,2026-01-17,269.67,269.67,,0,Upfront
203359,2026-01-22,2027-01-22,2026-01-22,351.64,351.64,,0,Upfront
212619,2026-02-15,2027-02-15,2026-02-15,351.64,351.64,,0,Upfront
209135,2026-02-03,2027-02-03,2026-02-03,105.74,105.74,,0,Upfront
197624,2026-01-10,2027-01-10,2026-01-10,345.53,345.53,,0,Upfront
201233,2026-01-17,2027-01-17,2026-01-17,433.61,433.61,,0,Upfront
198337,2026-01-11,2027-01-11,2026-01-11,351.64,351.64,,0,Upfront
204412,2026-01-24,2027-01-24,2026-01-24,269.67,269.67,,0,Upfront
193118,2026-01-03,2027-01-03,2026-01-03,345.53,345.53,,0,Upfront
196041,2026-01-09,2027-01-09,2026-01-09,345.53,345.53,,0,Upfront
193067,2026-01-13,2027-01-13,2026-01-13,351.64,351.64,,0,Upfront
204161,2026-01-23,2027-01-23,2026-01-23,269.67,269.67,,0,Upfront
212021,2026-02-12,2027-02-12,2026-02-12,351.64,351.64,,0,Upfront
196868,2026-01-09,2027-01-09,2026-01-09,351.64,351.64,,0,Upfront
214195,2026-02-20,2027-02-20,2026-02-20,345.53,345.53,,0,Upfront
208778,2026-02-02,2027-02-02,2026-02-02,345.53,345.53,,0,Upfront
208883,2026-02-03,2027-02-03,2026-02-03,351.64,351.64,,0,Upfront
192769,2026-01-03,2027-01-03,2026-01-03,269.67,269.67,,0,Upfront
193054,2026-01-03,2027-01-03,2026-01-03,269.67,269.67,,0,Upfront
189411,2026-01-02,2027-01-02,2026-01-02,351.64,351.64,,0,Upfront
209822,2026-02-27,2027-02-27,2026-02-27,339.02,339.02,,0,Upfront
207150,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
204133,2026-01-23,2027-01-23,2026-01-23,345.53,345.53,,0,Upfront
204994,2026-02-16,2027-02-16,2026-02-16,433.61,433.61,,0,Upfront
205072,2026-01-25,2027-01-25,2026-01-25,351.64,351.64,,0,Upfront
198310,2026-01-11,2027-01-11,2026-01-11,351.64,351.64,,0,Upfront
195303,2026-01-15,2027-01-15,2026-01-15,269.67,269.67,,0,Upfront
193638,2026-01-04,2027-01-04,2026-01-04,351.64,351.64,,0,Upfront
202234,2026-01-19,2027-01-19,2026-01-19,269.67,269.67,,0,Upfront
195970,2026-01-08,2027-01-08,2026-01-08,351.64,351.64,,0,Upfront
194382,2026-01-05,2027-01-05,2026-01-05,345.53,345.53,,0,Upfront
207124,2026-01-30,2027-01-30,2026-01-30,345.53,345.53,,0,Upfront
215286,2026-02-23,2027-02-23,2026-02-23,351.64,351.64,,0,Upfront
194837,2026-01-06,2027-01-06,2026-01-06,351.64,351.64,2026-01-24,351.64,Upfront
215117,2026-02-22,2027-02-22,2026-02-22,351.64,351.64,,0,Upfront
189302,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
213071,2026-02-15,2027-02-15,2026-02-15,351.64,351.64,,0,Upfront
154611,2026-01-16,2027-01-16,2026-01-16,269.67,269.67,,0,Upfront
207086,2026-01-30,2027-01-30,2026-01-30,420.98,420.98,,0,Upfront
196102,2026-01-08,2027-01-08,2026-01-08,351.64,351.64,,0,Upfront
207136,2026-01-30,2027-01-30,2026-01-30,269.67,269.67,,0,Upfront
189007,2026-02-25,2027-02-25,2026-02-25,433.61,433.61,,0,Upfront
215859,2026-02-25,2027-02-25,2026-02-25,351.64,351.64,,0,Upfront
203145,2026-01-21,2027-01-21,2026-01-21,392.62,392.62,,0,Upfront
213551,2026-02-17,2027-02-18,2026-02-17,269.67,269.67,,0,Upfront
187685,2026-01-10,2027-01-10,2026-01-10,269.67,269.67,,0,Upfront
212525,2026-02-28,2027-02-28,2026-02-28,345.53,345.53,,0,Upfront
209924,2026-02-06,2027-02-06,2026-02-06,427.5,427.5,,0,Upfront
197602,2026-01-10,2027-01-10,2026-01-10,351.64,351.64,,0,Upfront
215112,2026-02-22,2027-02-22,2026-02-22,433.61,433.61,,0,Upfront
194999,2026-01-08,2027-01-08,2026-01-08,351.64,351.64,,0,Upfront
200121,2026-01-15,2027-01-15,2026-01-15,351.64,351.64,,0,Upfront
200794,2026-01-16,2027-01-16,2026-01-16,427.5,427.5,,0,Upfront
207139,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
193102,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
135021,2026-02-20,2027-02-20,2026-02-20,269.67,269.67,,0,Upfront
201389,2026-01-17,2027-01-17,2026-01-17,433.61,433.61,,0,Upfront
155839,2026-02-06,2027-02-06,2026-02-06,269.67,269.67,,0,Upfront
215187,2026-02-22,2027-02-22,2026-02-22,433.61,433.61,,0,Upfront
193107,2026-01-04,2027-01-04,2026-01-04,351.64,351.64,,0,Upfront
197606,2026-01-10,2027-01-10,2026-01-10,339.02,339.02,,0,Upfront
201745,2026-01-18,2027-01-18,2026-01-18,433.61,433.61,,0,Upfront
189131,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
186959,2026-01-09,2027-01-09,2026-01-09,269.67,269.67,,0,Upfront
211979,2026-02-12,2027-02-12,2026-02-12,433.61,433.61,,0,Upfront
199484,2026-01-13,2027-01-13,2026-01-13,277.54,277.54,,0,Upfront
211123,2026-02-09,2027-02-09,2026-02-09,351.64,351.64,,0,Upfront
195302,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
207089,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
192111,2026-01-02,2027-01-02,2026-01-02,263.57,263.57,,0,Upfront
198483,2026-01-17,2027-01-17,2026-01-17,351.64,351.64,,0,Upfront
198900,2026-01-12,2027-01-12,2026-01-12,427.5,427.5,,0,Upfront
193650,2026-01-05,2027-01-05,2026-01-05,351.64,351.64,,0,Upfront
195338,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
202082,2026-01-18,2027-01-18,2026-01-18,351.64,351.64,,0,Upfront
212127,2026-02-12,2027-02-12,2026-02-12,351.64,351.64,,0,Upfront
188183,2026-01-04,2027-01-04,2026-01-04,351.64,351.64,,0,Upfront
197617,2026-01-10,2027-01-10,2026-01-10,345.53,345.53,,0,Upfront
192761,2026-01-03,2027-01-03,2026-01-03,433.61,433.61,,0,Upfront
207138,2026-01-30,2027-01-30,2026-01-30,345.53,345.53,,0,Upfront
215103,2026-02-22,2027-02-22,2026-02-22,351.64,351.64,,0,Upfront
193954,2026-01-08,2027-01-08,2026-01-08,345.53,345.53,,0,Upfront
189431,2026-01-02,2027-01-02,2026-01-02,351.64,351.64,,0,Upfront
189043,2026-01-02,2027-01-02,2026-01-02,339.02,339.02,,0,Upfront
201737,2026-01-17,2027-01-17,2026-01-17,433.61,433.61,,0,Upfront
189397,2026-01-02,2027-01-02,2026-01-02,351.64,351.64,,0,Upfront
196558,2026-01-08,2027-01-08,2026-01-08,351.64,351.64,,0,Upfront
196057,2026-01-08,2027-01-08,2026-01-08,269.67,269.67,,0,Upfront
194825,2026-01-08,2027-01-08,2026-01-08,269.67,269.67,,0,Upfront
203289,2026-01-22,2027-01-22,2026-01-22,345.53,345.53,,0,Upfront
198914,2026-01-12,2027-01-12,2026-01-12,433.61,433.61,2026-01-17,433.61,Upfront
212461,2026-02-13,2027-02-13,2026-02-13,310.66,310.66,,0,Upfront
208108,2026-01-31,2027-01-31,2026-01-31,310.66,310.66,,0,Upfront
215610,2026-02-24,2027-02-24,2026-02-24,345.53,345.53,,0,Upfront
203286,2026-01-22,2027-01-22,2026-01-22,345.53,345.53,,0,Upfront
193050,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
201408,2026-01-17,2027-01-17,2026-01-17,351.64,351.64,,0,Upfront
196689,2026-01-09,2027-01-09,2026-01-09,351.64,351.64,,0,Upfront
196082,2026-01-08,2027-01-08,2026-01-08,345.53,345.53,,0,Upfront
207140,2026-01-31,2027-01-31,2026-01-31,345.53,345.53,,0,Upfront
207834,2026-01-31,2027-01-31,2026-01-31,345.53,345.53,,0,Upfront
200094,2026-01-15,2027-01-15,2026-01-15,351.64,351.64,,0,Upfront
211380,2026-02-11,2027-02-11,2026-02-11,420.98,420.98,,0,Upfront
141711,2026-01-09,2027-01-09,2026-01-09,269.67,269.67,,0,Upfront
198307,2026-01-11,2027-01-11,2026-01-11,351.64,351.64,,0,Upfront
187027,2026-01-23,2027-01-23,2026-01-23,433.61,433.61,,0,Upfront
192719,2026-01-02,2027-01-02,2026-01-02,351.64,351.64,,0,Upfront
213428,2026-02-17,2027-02-17,2026-02-17,351.64,351.64,,0,Upfront
194899,2026-01-11,2027-01-11,2026-01-11,351.64,351.64,,0,Upfront
192770,2026-01-03,2027-01-03,2026-01-03,433.61,433.61,,0,Upfront
216946,2026-02-28,2027-02-28,2026-02-28,427.5,427.5,,0,Upfront
198920,2026-01-12,2027-01-12,2026-01-12,433.61,433.61,,0,Upfront
195327,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
215502,2026-02-24,2027-02-24,2026-02-24,351.64,351.64,,0,Upfront
204265,2026-01-24,2027-01-24,2026-01-24,351.64,351.64,,0,Upfront
207093,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
195891,2026-01-08,2027-01-09,2026-01-08,433.61,433.61,,0,Upfront
187447,2024-12-30,2027-01-14,2026-01-14,269.67,269.67,2026-01-24,81.97,Upfront
192121,2026-01-02,2027-01-02,2026-01-02,433.61,433.61,,0,Upfront
197424,2026-01-12,2027-01-12,2026-01-12,351.64,351.64,,0,Upfront
199739,2026-01-14,2027-01-14,2026-01-14,339.02,339.02,,0,Upfront
201409,2026-01-17,2027-01-17,2026-01-17,351.64,351.64,,0,Upfront
203613,2026-01-22,2027-01-22,2026-01-22,392.62,392.62,,0,Upfront
197810,2026-01-10,2027-01-10,2026-01-10,351.64,351.64,,0,Upfront
196262,2026-01-08,2027-01-08,2026-01-08,269.67,269.67,,0,Upfront
205078,2026-01-25,2027-01-25,2026-01-25,433.61,433.61,,0,Upfront
162523,2026-02-10,2027-02-10,2026-02-10,269.67,269.67,,0,Upfront
196699,2026-01-09,2027-01-09,2026-01-09,351.64,351.64,,0,Upfront
194997,2026-01-07,2027-01-07,2026-01-07,263.57,263.57,,0,Upfront
195342,2026-01-08,2027-01-08,2026-01-08,351.64,351.64,,0,Upfront
203847,2026-01-23,2027-01-23,2026-01-23,345.53,345.53,,0,Upfront
193076,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
193073,2026-01-28,2027-01-28,2026-01-28,345.53,345.53,,0,Upfront
205250,2026-01-30,2027-01-30,2026-01-30,345.53,345.53,,0,Upfront
200750,2026-01-16,2027-01-16,2026-01-16,351.64,351.64,,0,Upfront
192787,2026-01-03,2027-01-03,2026-01-03,269.67,269.67,,0,Upfront
205741,2026-01-28,2027-01-28,2026-01-28,351.64,351.64,,0,Upfront
193937,2026-01-04,2027-01-04,2026-01-04,351.64,351.64,,0,Upfront
214397,2026-02-20,2027-02-20,2026-02-20,263.57,263.57,,0,Upfront
194834,2026-01-06,2027-01-06,2026-01-06,433.61,433.61,,0,Upfront
197984,2026-01-10,2027-01-10,2026-01-10,433.61,433.61,,0,Upfront
195346,2026-01-07,2027-01-07,2026-01-07,833.36,833.36,,0,Upfront
212187,2026-02-13,2027-02-13,2026-02-13,351.64,351.64,,0,Upfront
192102,2026-01-02,2027-01-02,2026-01-02,269.67,269.67,2026-01-09,269.67,Upfront
199732,2026-01-14,2027-01-14,2026-01-14,351.64,351.64,,0,Upfront
195951,2026-01-09,2027-01-09,2026-01-09,269.67,269.67,2026-01-14,269.67,Upfront
207672,2026-02-05,2027-02-05,2026-02-05,433.61,433.61,,0,Upfront
201981,2026-01-18,2027-01-18,2026-01-18,351.64,351.64,,0,Upfront
193368,2026-01-03,2027-01-03,2026-01-03,1199,1199,,0,Upfront
205699,2026-01-27,2027-01-27,2026-01-27,351.64,351.64,,0,Upfront
207362,2026-01-31,2027-01-31,2026-01-31,351.64,351.64,,0,Upfront
186550,2026-01-15,2027-01-15,2026-01-15,269.67,269.67,,0,Upfront
207976,2026-01-31,2027-01-31,2026-01-31,1233.36,1233.36,,0,Upfront
216602,2026-02-27,2027-02-27,2026-02-27,351.64,351.64,,0,Upfront
189360,2026-01-02,2027-01-02,2026-01-02,345.53,345.53,,0,Upfront
196825,2026-01-09,2027-01-09,2026-01-09,433.61,433.61,,0,Upfront
192101,2026-01-02,2027-01-02,2026-01-02,269.67,269.67,,0,Upfront
193641,2026-01-04,2027-01-04,2026-01-04,269.67,269.67,,0,Upfront
193046,2026-01-03,2027-01-03,2026-01-03,433.61,433.61,,0,Upfront
206516,2026-01-29,2027-01-29,2026-01-29,427.5,427.5,,0,Upfront
204421,2026-01-25,2027-01-25,2026-01-25,351.64,351.64,,0,Upfront
200797,2026-01-16,2027-01-16,2026-01-16,455.98,455.98,,0,Upfront
211985,2026-02-12,2027-02-12,2026-02-12,257.05,257.05,,0,Upfront
196822,2026-01-09,2027-01-09,2026-01-09,345.53,345.53,,0,Upfront
187399,2026-01-03,2027-01-03,2026-01-03,269.67,269.67,,0,Upfront
201395,2026-01-17,2027-01-17,2026-01-17,269.67,269.67,,0,Upfront
211262,2026-02-13,2027-02-13,2026-02-13,345.53,345.53,,0,Upfront
203836,2026-01-23,2027-01-23,2026-01-23,433.61,433.61,,0,Upfront
196284,2026-01-08,2027-01-08,2026-01-08,351.64,351.64,,0,Upfront
193956,2026-01-04,2027-01-04,2026-01-04,351.64,351.64,,0,Upfront
195328,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
188613,2026-01-03,2027-01-03,2026-01-03,433.61,433.61,,0,Upfront
200123,2026-01-15,2027-01-15,2026-01-15,351.64,351.64,,0,Upfront
212883,2026-02-15,2027-02-15,2026-02-15,351.64,351.64,,0,Upfront
199563,2026-01-14,2027-01-14,2026-01-14,345.53,345.53,,0,Upfront
195311,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
193058,2026-01-03,2027-01-03,2026-01-03,433.61,433.61,,0,Upfront
210877,2026-02-08,2027-02-08,2026-02-08,351.64,351.64,,0,Upfront
210483,2026-02-07,2027-02-07,2026-02-07,351.64,351.64,,0,Upfront
195312,2026-01-07,2027-01-07,2026-01-07,427.5,427.5,,0,Upfront
210473,2026-02-07,2027-02-07,2026-02-07,269.67,269.67,,0,Upfront
200541,2026-01-29,2027-01-29,2026-01-29,351.64,351.64,,0,Upfront
198510,2026-01-11,2027-01-11,2026-01-11,351.64,351.64,,0,Upfront
196878,2026-01-09,2027-01-09,2026-01-09,263.57,263.57,,0,Upfront
166353,2024-09-07,2026-09-07,2026-01-15,882.54,882.54,,0,Upfront
195310,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
196076,2026-01-08,2027-01-08,2026-01-08,351.64,351.64,,0,Upfront
216139,2026-02-26,2027-02-26,2026-02-26,269.67,269.67,,0,Upfront
188098,2026-01-02,2027-01-02,2026-01-02,351.64,351.64,,0,Upfront
195315,2026-01-07,2027-01-07,2026-01-07,433.61,433.61,,0,Upfront
187810,2026-01-03,2027-01-03,2026-01-03,433.61,433.61,,0,Upfront
193978,2026-01-04,2027-01-04,2026-01-04,433.61,433.61,,0,Upfront
197601,2026-01-10,2027-01-10,2026-01-10,269.67,269.67,,0,Upfront
217084,2026-02-28,2027-02-28,2026-02-28,351.64,351.64,,0,Upfront
195348,2026-01-08,2027-01-08,2026-01-08,351.64,351.64,,0,Upfront
203358,2026-01-26,2027-01-26,2026-01-26,1364,1364,,0,Upfront
192765,2026-01-03,2027-01-03,2026-01-03,433.61,433.61,,0,Upfront
212636,2026-02-14,2027-02-14,2026-02-14,269.67,269.67,,0,Upfront
199421,2026-01-13,2027-01-13,2026-01-13,105.74,105.74,,0,Upfront
216509,2026-02-27,2027-02-27,2026-02-27,269.67,269.67,,0,Upfront
193975,2026-01-04,2027-01-04,2026-01-04,433.61,433.61,,0,Upfront
193084,2026-01-03,2027-01-03,2026-01-03,339.02,339.02,,0,Upfront
202247,2026-01-19,2027-01-19,2026-01-19,427.5,427.5,,0,Upfront
205404,2026-01-26,2027-01-26,2026-01-26,351.64,351.64,,0,Upfront
196820,2026-01-09,2027-01-09,2026-01-09,351.64,351.64,,0,Upfront
193963,2026-01-04,2027-01-04,2026-01-04,269.67,269.67,,0,Upfront
204668,2026-01-24,2027-01-24,2026-01-24,105.74,105.74,,0,Upfront
195323,2026-01-07,2027-01-07,2026-01-07,269.67,269.67,,0,Upfront
207145,2026-01-30,2027-01-30,2026-01-30,427.5,427.5,,0,Upfront
207847,2026-01-31,2027-01-31,2026-01-31,351.64,351.64,,0,Upfront
197607,2026-01-10,2027-01-10,2026-01-10,269.67,269.67,,0,Upfront
195307,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
211148,2026-02-09,2027-02-09,2026-02-09,345.53,345.53,,0,Upfront
202844,2026-01-21,2027-01-21,2026-01-21,269.67,269.67,,0,Upfront
193686,2026-01-04,2027-01-04,2026-01-04,351.64,351.64,,0,Upfront
195329,2026-01-07,2027-01-07,2026-01-07,433.61,433.61,,0,Upfront
193563,2026-01-04,2027-01-04,2026-01-04,1233.36,1233.36,,0,Upfront
189094,2026-01-02,2027-01-02,2026-01-02,269.67,269.67,,0,Upfront
194485,2026-01-05,2027-01-05,2026-01-05,433.61,433.61,,0,Upfront
212631,2026-02-14,2027-02-14,2026-02-14,351.64,351.64,,0,Upfront
194831,2026-01-06,2027-01-06,2026-01-06,420.98,420.98,,0,Upfront
188341,2026-01-02,2027-01-02,2026-01-02,351.64,351.64,,0,Upfront
197631,2026-01-11,2027-01-11,2026-01-11,263.57,263.57,,0,Upfront
193060,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
201956,2026-01-18,2027-01-18,2026-01-18,427.5,427.5,2026-01-24,427.5,Upfront
205883,2026-01-28,2027-01-29,2026-01-28,1192.38,1192.38,,0,Upfront
193096,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
195332,2026-01-07,2027-01-07,2026-01-07,345.53,345.53,,0,Upfront
203838,2026-01-23,2027-01-23,2026-01-23,339.02,339.02,,0,Upfront
201515,2026-01-17,2027-01-17,2026-01-17,351.64,351.64,,0,Upfront
213805,2026-02-18,2027-02-18,2026-02-18,310.66,310.66,,0,Upfront
195320,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
186738,2026-01-07,2027-01-07,2026-01-07,269.67,269.67,,0,Upfront
209089,2026-02-03,2027-02-03,2026-02-03,1233.36,1233.36,,0,Upfront
205379,2026-01-26,2027-01-26,2026-01-26,427.5,427.5,2026-01-29,427.5,Upfront
206850,2026-01-30,2027-01-30,2026-01-30,284.36,284.36,2026-01-31,284.36,Upfront
212811,2026-02-24,2027-02-24,2026-02-24,427.5,427.5,2026-03-07,40.98,Upfront
189293,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
195322,2026-01-07,2027-01-07,2026-01-07,433.61,433.61,,0,Upfront
193961,2026-01-04,2027-01-04,2026-01-04,351.64,351.64,,0,Upfront
195316,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
195318,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
196839,2026-01-09,2027-01-09,2026-01-09,292.05,292.05,,0,Upfront
207129,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
198130,2026-01-11,2027-01-11,2026-01-11,269.67,269.67,,0,Upfront
198910,2026-01-12,2027-01-12,2026-01-12,351.64,351.64,,0,Upfront
200768,2026-01-16,2027-01-16,2026-01-16,269.67,269.67,,0,Upfront
204981,2026-01-25,2027-01-25,2026-01-25,263.57,263.57,,0,Upfront
205896,2026-01-27,2027-01-27,2026-01-27,269.67,269.67,,0,Upfront
195341,2026-01-09,2027-01-09,2026-01-09,433.61,433.61,,0,Upfront
195343,2026-01-07,2027-01-07,2026-01-07,263.57,263.57,,0,Upfront
195313,2026-01-07,2027-01-07,2026-01-07,269.67,269.67,,0,Upfront
199452,2026-01-13,2027-01-13,2026-01-13,310.66,310.66,,0,Upfront
201979,2026-01-18,2027-01-18,2026-01-18,433.61,433.61,,0,Upfront
200100,2026-01-16,2027-01-16,2026-01-16,351.64,351.64,,0,Upfront
197629,2026-01-10,2027-01-10,2026-01-10,345.53,345.53,,0,Upfront
207660,2026-02-13,2027-02-13,2026-02-13,433.61,433.61,2026-03-05,433.61,Upfront
197586,2026-01-10,2027-01-10,2026-01-10,351.64,351.64,,0,Upfront
211485,2026-02-11,2027-02-11,2026-02-11,1033.36,1033.36,2026-02-18,1033.36,Upfront
214354,2026-02-20,2027-02-20,2026-02-20,351.64,351.64,,0,Upfront
207149,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
195326,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
201807,2026-01-18,2027-01-18,2026-01-18,433.61,433.61,,0,Upfront
197582,2026-01-10,2027-01-10,2026-01-10,351.64,351.64,,0,Upfront
197351,2026-01-09,2027-01-09,2026-01-09,263.57,263.57,,0,Upfront
196827,2026-01-09,2027-01-09,2026-01-09,339.02,339.02,,0,Upfront
197580,2026-01-10,2027-01-10,2026-01-10,351.64,351.64,,0,Upfront
195001,2026-01-08,2027-01-08,2026-01-08,269.67,269.67,,0,Upfront
201504,2026-01-17,2027-01-17,2026-01-17,351.64,351.64,,0,Upfront
201980,2026-01-19,2027-01-19,2026-01-19,433.61,433.61,,0,Upfront
207132,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
193113,2026-01-03,2027-01-03,2026-01-03,433.61,433.61,,0,Upfront
200124,2026-01-15,2027-01-15,2026-01-15,345.53,345.53,,0,Upfront
192782,2026-01-03,2027-01-03,2026-01-03,345.53,345.53,,0,Upfront
217113,2026-02-28,2027-02-28,2026-02-28,427.5,427.5,,0,Upfront
203840,2026-02-05,2027-02-05,2026-02-05,351.64,351.64,,0,Upfront
194840,2026-01-06,2027-01-06,2026-01-06,339.02,339.02,,0,Upfront
192786,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
195324,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
194656,2026-01-06,2027-01-06,2026-01-06,351.64,351.64,,0,Upfront
210656,2026-02-08,2027-02-08,2026-02-08,351.64,351.64,,0,Upfront
194483,2026-01-05,2027-01-05,2026-01-05,351.64,351.64,,0,Upfront
199644,2026-01-14,2027-01-14,2026-01-14,269.67,269.67,,0,Upfront
196038,2026-01-09,2027-01-09,2026-01-09,345.53,345.53,2026-01-27,345.53,Upfront
195973,2026-01-15,2027-01-15,2026-01-15,1233.36,1233.36,,0,Upfront
205394,2026-01-26,2027-01-26,2026-01-26,351.64,351.64,,0,Upfront
192772,2026-01-03,2027-01-03,2026-01-03,269.67,269.67,,0,Upfront
210786,2026-02-08,2027-02-08,2026-02-08,433.61,433.61,,0,Upfront
200653,2026-01-16,2027-01-16,2026-01-16,351.64,351.64,,0,Upfront
208492,2026-02-03,2027-02-03,2026-02-03,351.64,351.64,,0,Upfront
194484,2026-01-05,2027-01-05,2026-01-05,351.64,351.64,,0,Upfront
205574,2026-01-28,2027-01-28,2026-01-28,269.67,269.67,,0,Upfront
208768,2026-02-02,2027-02-02,2026-02-02,345.53,345.53,,0,Upfront
204996,2026-01-25,2027-01-25,2026-01-25,351.64,351.64,,0,Upfront
203993,2026-01-23,2027-01-23,2026-01-23,420.98,420.98,,0,Upfront
195958,2026-01-08,2027-01-08,2026-01-08,351.64,351.64,,0,Upfront
189472,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
208884,2026-02-03,2027-02-03,2026-02-03,269.67,269.67,,0,Upfront
198329,2026-01-11,2027-01-11,2026-01-11,351.64,351.64,,0,Upfront
189387,2026-01-03,2027-01-03,2026-01-03,433.61,433.61,,0,Upfront
212628,2026-02-14,2027-02-14,2026-02-14,433.61,433.61,,0,Upfront
196067,2026-01-08,2027-01-08,2026-01-08,351.64,351.64,,0,Upfront
184467,2026-02-28,2027-02-28,2026-02-28,269.67,269.67,,0,Upfront
213510,2026-02-17,2027-02-17,2026-02-17,345.53,345.53,,0,Upfront
211828,2026-02-11,2027-02-11,2026-02-11,433.61,433.61,,0,Upfront
193042,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
203854,2026-01-24,2027-01-24,2026-01-24,351.64,351.64,,0,Upfront
202850,2026-01-21,2027-01-21,2026-01-21,351.64,351.64,,0,Upfront
199256,2026-01-13,2027-01-13,2026-01-13,351.64,351.64,,0,Upfront
193088,2026-01-03,2027-01-03,2026-01-03,433.61,433.61,,0,Upfront
196847,2026-01-09,2027-01-09,2026-01-09,351.64,351.64,,0,Upfront
216974,2026-02-28,2027-02-28,2026-02-28,351.64,351.64,,0,Upfront
